train_loss,train_acc,train_timer,val_loss,val_acc,val_f1_score,val_auc,val_timer
4.336175759633382,0.11304519193557401,89.36158410005737,5.39441990852356,0.1310198761811665,0.010404334127789646,0.6301553864799074,26.104922500089742
3.16024919350942,0.3458493798971176,87.34768450004049,4.543012380599976,0.10417073965461063,0.020623389238996613,0.6913693503867681,25.492850000038743
2.6541866064071655,0.41633307437102,87.21896190010011,2.91781222820282,0.3337243401759531,0.07087891904593698,0.7339119158831939,26.093090699985623
2.3955692847569785,0.46619468927383423,87.7513640000252,2.5588266849517822,0.4327468230694037,0.08954852921995306,0.777868751398933,25.790430100052617
2.2212883631388345,0.5094233006238937,88.46498769999016,2.321298599243164,0.4868035190615836,0.1118400719839785,0.8097624723261181,25.89396819996182
2.09582527478536,0.5493102967739105,86.18546369997784,2.5405267477035522,0.4054089279895732,0.10490203724545938,0.8091581222587447,25.63245639996603
1.9886338710784912,0.5840098361174265,87.10224719997495,2.1670509576797485,0.49895731508634733,0.15291140931539482,0.8437172553797566,26.085197199950926
1.8973319331804912,0.6152211527029673,87.67618289997336,2.0448650121688843,0.5555881394591072,0.1841005096191877,0.872592827902089,25.704140300047584
1.8175569375356038,0.6415657897790273,86.70701300003566,2.025346040725708,0.5525578364288042,0.1851669621956816,0.8898104622804077,25.541537500103004
1.7386377255121868,0.6708596150080363,86.80960539996158,1.8210311532020569,0.6375692407950473,0.24372999411478743,0.9126427758359398,26.18083840003237
1.6759677131970723,0.6890919307867686,87.62013120006304,1.7594204545021057,0.6582600195503421,0.2592910986969283,0.9209815921734362,25.388103000004776
1.6231010953585308,0.7111663122971853,86.21868839999661,1.6374176740646362,0.7063212772890193,0.30607049390019503,0.9301694928064743,25.79637739993632
1.5660649339358013,0.7294166386127472,87.25895559997298,1.5191093683242798,0.7500814597588791,0.34203619799064267,0.9417823338485698,25.595791600062512
1.5165675679842632,0.7472481926282247,87.43803810002282,1.4915823936462402,0.7575105897686543,0.3661954062091627,0.9444822560047779,25.607474299962632
1.4719254970550537,0.7631481091181437,87.55721179989632,1.4363665580749512,0.7725317693059629,0.3817381829613615,0.9615575349635017,25.518774199998006
1.440318723519643,0.773508628209432,88.52572259993758,1.3705937266349792,0.7991854024112088,0.4339704054792641,0.963999152070507,25.228976899990812
1.4034553567568462,0.7870644927024841,87.819627400022,1.3407769799232483,0.80772238514174,0.4659628151093309,0.9666393873797888,25.884350699954666
1.3715794086456299,0.7986500859260559,87.20253240002785,1.3331058621406555,0.8118605408927989,0.4739145283145201,0.9668723337540142,25.4786965000676
1.3455869555473328,0.8071946998437246,88.2613730999874,1.2800166010856628,0.8275333985011404,0.49825913941716116,0.9708849009463667,25.85141989996191
1.3209567467371623,0.816094309091568,88.03222089994233,1.2609990239143372,0.836950146627566,0.5193311348241082,0.9704877915109377,25.733277699910104
1.3018113176027934,0.8223692079385122,87.7330906999996,1.248712420463562,0.8368849788204626,0.53480538096108,0.9798181834088324,26.310332900029607
1.2779550751050313,0.8319185872872671,86.70638489990961,1.2337929010391235,0.8426197458455523,0.5653151793663431,0.9708645291794301,25.745033799903467
1.2596221367518108,0.8368095755577087,88.61570079997182,1.1945624947547913,0.8568914956011731,0.5778359627716221,0.9727297478618014,25.943308099987917
1.2400965889294941,0.8443928261597952,88.44616039993707,1.188288927078247,0.8563701531443467,0.5865666041706311,0.9797646579138879,25.636348200030625
1.2258464495340984,0.8493724465370178,87.32956280000508,1.2033295631408691,0.8476702508960573,0.5730654035801314,0.9819825073686731,25.344663999974728
1.215200424194336,0.8531502584616343,87.35152269992977,1.1527011394500732,0.8720755946562398,0.6125572333982017,0.9825774264810813,25.890352900023572
1.1978803078333538,0.8595145146052042,87.54363450000528,1.1614503860473633,0.8653633105246008,0.6250480214957119,0.9820344550115009,25.907783400034532
1.1865258415540059,0.8639904856681824,86.82053689996246,1.1329208016395569,0.8797328119908765,0.6371409452725159,0.9811078809514321,25.699123699916527
1.172451953093211,0.8679270545641581,87.2908551999135,1.1297067403793335,0.8786249592701205,0.6451680032695514,0.9854995758782796,26.209978600032628
1.1637419859568279,0.8723101615905762,87.5649754999904,1.1201753616333008,0.885206907787553,0.6776943700789451,0.9855643334470887,25.414639400085434
1.1536734700202942,0.8758011360963186,86.18843680003192,1.1115623116493225,0.8875529488432714,0.6772889217263446,0.9836137138326728,25.929829300031997
1.1424552202224731,0.879745235045751,87.38642809994053,1.1016845703125,0.8879439556858911,0.6726668436179691,0.9861332845381108,26.040076300036162
1.1347130139668782,0.8830383022626241,88.65129040007014,1.0954801440238953,0.8899641577060932,0.6883737569588325,0.9888387428515891,25.729982299963012
1.1279000242551167,0.8852155605951945,87.47938789997716,1.0937749147415161,0.8930596285434995,0.6975814296748368,0.9870400906444373,25.515148399979807
1.1161198616027832,0.8907125989596049,87.08338319999166,1.0770946741104126,0.8985663082437276,0.7019952622742566,0.9901850233633697,25.72976060002111
1.1088027159372966,0.892136295636495,88.62680869991891,1.0725075006484985,0.8996089931573803,0.7043553201980962,0.9867491978420169,25.59093970002141
1.104663868745168,0.8941163718700409,87.67595730000176,1.0631837248802185,0.9043988269794722,0.7086078606811925,0.9896639592839838,25.69243249995634
1.0948257048924763,0.8977846403916677,86.8829648999963,1.0641717314720154,0.9026392961876832,0.7130175361774707,0.9897860462962321,26.210197799955495
1.0924564599990845,0.8987902104854584,88.99024360009935,1.0583654642105103,0.9067774519387423,0.7142415749975141,0.9911232841221435,25.91454590007197
1.0848580201466878,0.9018281499544779,87.46299690008163,1.057102620601654,0.908178559791463,0.7275702930456333,0.9897351864176261,25.415757299982943
1.0783539414405823,0.9040618737538656,87.75252990005538,1.0495197772979736,0.9084718149234279,0.7219815921055067,0.9926980454136142,25.217319300048985
1.0736071864763896,0.9062158068021139,87.71219079999719,1.0437024235725403,0.9123818833496253,0.7293507062036082,0.9895110187689845,26.22829689993523
